entity,pc1,pc2,pca_r,u1,u2,umap_r
Sarmenta,-5.315627,9.498671,10.88488,-2.4579597,-1.9347895,1.7551482
Reluct,2.4084568,-8.418117,8.755876,-3.3499763,0.8667927,1.2340274
Breird,-2.442341,-10.378215,10.661726,-1.3902482,1.1725296,1.9198922
Shuddersome,-3.1812136,1.8421503,3.67609,-4.353868,-0.88637966,1.7611008
Stippler,3.9503238,1.889653,4.379023,-3.1154962,-0.27835533,0.3916266
Cyclamate,0.73831636,-1.6210119,1.7812333,-2.7205439,0.23244669,0.43368518
Zibethone,2.494788,3.8312392,4.5719094,-3.4931629,-0.5082757,0.82121164
Filefish,2.6651258,-5.7543807,6.341593,-2.1754138,1.8786988,2.1528728
Boolean,-114.95066,-20.40946,116.74845,-2.5616384,5.6775064,5.88106
Ordain,1.0505855,-2.0663545,2.3180923,-2.6390066,0.9921031,1.1967862
Almsgiver,3.2362351,14.844853,15.193514,-2.8981748,-2.7899344,2.5941916
Uromere,1.4764504,18.171598,18.231482,-0.42918816,-1.0333922,2.448194
Finetop,-3.3676043,20.11833,20.398233,-0.90118194,-1.5562611,2.277448
Opacate,0.29373664,-31.767725,31.769083,-0.92091507,1.3736316,2.399631
Prisms,2.845669,-9.186625,9.617272,-1.9781549,1.595225,1.9479233
Undignify,4.0859056,20.18131,20.590773,-2.4639592,-1.3514307,1.1810492
Wizard,-924.9616,-10.8576355,925.0253,-2.560047,5.701918,5.905508
Hemadynamics,0.2535703,0.7549465,0.7963925,-1.3747777,0.06389465,1.3824234
Homonomy,3.4714963,16.053993,16.425041,-1.8244902,-0.9738519,1.1916096
Viscoid,5.132325,-0.52087206,5.1586885,-2.235156,0.40159473,0.78080815
Regalty,4.1796083,17.381739,17.877192,-0.8344364,-0.4531736,1.9138026
Corroborations,-2.4091876,3.8186133,4.5150847,-2.1624625,-0.5724817,0.67956144
Baidak,-1.7350502,1.9530971,2.6124675,-1.3852077,0.079404905,1.3752677
Overhip,2.5330071,1.0801659,2.753703,-0.9199664,-0.24706241,1.8121821
Pterodactylus,1.2472212,8.209117,8.303321,-2.4140544,-0.5902642,0.5022582
Subpunch,0.5394361,21.227097,21.23395,-2.6008766,-2.7033143,2.5056264
Petrogram,-6.7605696,-4.0988755,7.9060793,-2.05545,0.11542332,0.7465375
Dipsaceae,1.4025086,13.786032,13.857188,0.111351684,1.0541719,3.1077132
Blasties,3.9708295,12.371593,12.993221,-2.8665428,-1.0516747,0.8612194
Quatrocento,1.5042628,7.1361895,7.29301,-2.9126103,-0.6253805,0.4612944
Shandy,1.0182408,6.705077,6.781952,-2.766076,-0.36227414,0.164829
Fableist,-5.296424,-8.422834,9.949686,-2.914589,0.36473793,0.59470016
Tarsier,-0.7776935,-7.093122,7.1356287,-2.6623652,1.3649921,1.5676187
Prosuffrage,1.9701415,-41.59907,41.6457,-1.6974992,2.036588,2.4650626
Palaeocyclic,0.8433633,20.920595,20.937588,-2.447049,-1.2037753,1.0422622
Spileworm,-2.3643816,-28.528526,28.626335,-4.6800504,1.8607516,2.8368678
Bumkins,2.8350918,4.119079,5.0004554,-3.6911557,-1.0224563,1.2631081
Softie,3.1531906,-7.1722617,7.8347917,-3.2486453,0.51132655,0.88029593
Numskull,2.1112359,6.031108,6.389959,-3.0734594,-1.8560258,1.6898745
Simpletons,0.052990533,-27.78702,27.787071,-3.7248602,1.6428535,2.0944672
Antemural,-3.3192945,-15.968512,16.309847,-1.5368425,1.1999749,1.8412956
Gladdens,0.66081816,-8.844586,8.86924,-2.9445157,0.51317704,0.74534374
Mucolytic,2.3484704,26.328653,26.433186,-1.1246898,-2.4160733,2.736451
Intriguer,-1.9678347,-9.885357,10.079319,-4.4599347,0.00092449976,1.740136
Postface,3.386011,7.368452,8.109201,-2.975464,-2.0491505,1.864077
Hastile,2.813949,-11.941136,12.268213,-3.7845938,0.86049813,1.4952779
Authorizer,0.8732386,-3.2595396,3.3744848,-1.8438269,0.5491958,1.1623343
Metapodiale,-4.6682663,31.887695,32.227592,-0.91235226,-1.2854669,2.1178744
Platydactylous,-5.987788,10.517877,12.102864,-3.0033753,-1.9156572,1.7359701
Gentil,0.39822096,-5.2396083,5.2547197,-3.211272,0.11052667,0.57203895
Adversarial,2.9523551,7.114709,7.7029524,-1.0182675,-0.65850747,1.7733057
Tarantism,-6.612898,-18.160439,19.326975,-4.4318123,2.3627176,3.0763602
Innumerability,2.2443814,-3.2698164,3.9659739,-3.1748767,-0.097591475,0.45523456
Stratography,-0.80513674,-26.929844,26.941877,-3.929011,2.8338344,3.2626207
Manubaliste,1.8889798,92.526474,92.54575,-0.7968467,-2.735453,3.1884305
Bodywise,3.6848552,6.8133826,7.745988,-3.0844007,-0.7710465,0.67032343
Isodimorphic,-2.9252422,25.22931,25.398329,-0.95868444,-1.678789,2.3079593
Wourari,-4.5568967,-15.295587,15.959959,-3.957658,1.6314292,2.2048721
Guittonian,-0.59599745,-1.2358198,1.3720297,-3.8133175,-0.3715314,1.0950959
Photothermic,7.031948,5.5298505,8.94581,-3.1700761,-0.87435603,0.80347204
Tropistic,0.80123997,7.906308,7.9468036,-4.2283883,-1.1182709,1.7554725
Subinternal,-2.5264997,9.395302,9.729074,-2.5981112,-0.95683694,0.76743126
Laryngorrhea,-2.8780098,-3.0770047,4.213182,-2.7203372,0.2815339,0.4827629
Reassume,2.9806695,-1.6232885,3.3940325,-3.1654804,0.93844664,1.2193626
Cheekish,0.7427014,1.6890031,1.8450838,-3.4676871,-0.63257843,0.8532585
Iterances,-1.7317787,-20.708883,20.781166,-2.1125429,1.5475534,1.8549858
Coccothraustes,-1.1350213,9.044408,9.115348,-3.5695946,-0.08462392,0.8460846
Rivell,2.8068557,1.3501834,3.114712,-1.9516343,0.19054991,0.8727434
Myxolipoma,-2.8423846,-4.3491483,5.1955986,-1.8571436,1.4077137,1.8310899
Zincify,5.5076203,19.903639,20.651604,-2.3282597,-0.7151666,0.6533925
Plumelets,6.302524,48.72194,49.127888,-0.86151844,-2.8753126,3.2632034
Elfhood,-1.3080909,-31.97254,31.999287,-3.9782002,2.6135356,3.078354
Pectunculus,-1.0410119,-11.260059,11.30808,-3.8141983,0.957008,1.5853404
Spongeless,-7.083465,8.913552,11.385381,-2.3475468,-1.9461187,1.7867752
Unrestful,0.25151703,11.655242,11.657955,-0.69658345,-0.90182924,2.1522489
Naissant,-0.025202107,13.1495905,13.149614,-3.2539372,-1.4489598,1.3527861
Shibahs,-3.2516558,6.648022,7.4006395,-1.6889647,-0.79132473,1.1980749
Madship,2.3189201,-18.083572,18.231647,-4.4283533,1.4655515,2.378405
Lenticle,-0.13274288,-0.25995564,0.29188696,-3.536539,0.2380625,0.91697586
Ithomiidae,-0.23897646,-1.7243938,1.7408751,0.44942123,1.3674523,3.5466924
Subahdary,4.862112,-1.8892863,5.2162757,-2.8827689,0.5468161,0.76304567
Rhodospermeae,-4.373273,-2.8175743,5.202331,-2.2839491,0.615811,0.9315049
Overjust,1.1625712,-4.8021545,4.940877,-3.0496852,0.23565929,0.5403309
Elaphrium,-2.7657583,-14.921932,15.176084,-3.6358726,0.921712,1.4416915
Forelimbs,1.6329513,-11.170984,11.289705,-4.0613413,1.6013017,2.239855
Tawneys,-5.6146626,23.384306,24.048912,-1.0205373,-1.4263064,2.10446
Disdiazo,-1.8795271,-9.224705,9.414235,-2.8974354,0.81410414,1.0286636
Subregularity,0.38256788,-16.367252,16.371723,-4.92369,1.4763265,2.7602832
Velvetwork,0.5243416,21.986319,21.992569,-0.74208975,-2.093639,2.7458556
Bedrivel,-4.767042,-20.818586,21.357393,-2.9418268,0.72340965,0.9481166
Enologies,-1.823489,6.2542453,6.514652,-2.9991648,-0.93089694,0.77731293
Transfer,20.001112,-22.395163,30.026451,-3.7085457,0.2768632,1.0876293
Klaverns,-1.9330024,22.647514,22.729858,-2.9091096,-3.0119014,2.8164046
Disavaunce,5.4635067,2.2789376,5.919751,-1.3467356,0.86633676,1.748477
Scalds,1.7800012,-57.14261,57.170326,-4.064665,3.356307,3.798985
Lengthsman,-0.3672773,2.4520447,2.4793978,-4.099317,-1.2812889,1.7428585
Octopede,-1.3222811,-6.3822227,6.5177603,-3.9048247,-0.050435703,1.1828933
Parody,3.4675517,9.726769,10.326371,-1.0905282,-0.8571649,1.7673218
Predentata,-5.280563,53.20913,53.470512,-1.847678,-2.0880013,2.083665
Hereditist,0.3249366,-2.9687665,2.9864962,-4.1853313,-1.1483226,1.7351279
Gangrels,1.2736685,-10.751674,10.826853,-2.3724678,2.3399544,2.5663009
Amebae,-4.326995,7.908544,9.0148735,-2.3706732,0.90394276,1.1624798
Masuriums,-1.8313376,3.1831641,3.6723738,-1.8096051,0.13868447,0.9825799
Tatarize,0.2081866,-25.857178,25.858015,-4.4563255,1.5816293,2.4805071
Fortunize,0.06836131,-4.5367284,4.537244,-3.9536748,0.43161997,1.3761845
Colosseum,-1.6799163,7.787774,7.9669027,-1.9700209,-1.4444084,1.458002
Malverse,-1.5505103,-9.697774,9.820943,-4.538118,0.72110385,2.0283215
Cultivations,-0.73818594,-6.799759,6.839711,-2.712265,1.9551129,2.1562977
Gradientia,-1.0140736,6.138562,6.221759,-1.8231966,-0.33848396,0.91869944
Somasthenia,-4.647402,3.0374517,5.551978,-4.9135013,-0.8123124,2.2659273
Drepaniform,2.059679,17.878754,17.997004,-1.3415047,-1.2304114,1.7296687
Gemuetlich,-5.519797,41.541782,41.906895,-1.4534053,-2.9937088,3.0712159
Enstate,2.4065711,14.042438,14.247162,-0.748942,1.0285819,2.3330042
Trafficability,2.7161114,-0.35552317,2.7392805,-3.5340548,-1.522562,1.546045
Overwoman,-0.21564466,-18.75118,18.75242,-2.0041006,1.1222966,1.5101588
Radicle,-0.70513725,-5.808186,5.8508334,-2.845505,-0.023723891,0.2108173
Trademaster,1.2700192,5.5609174,5.704099,-2.2551203,0.03911677,0.533576
Endolaryngeal,-0.42082888,9.113288,9.122998,-3.0580046,-0.63730633,0.54483014
Nonguard,-0.2923991,-17.311378,17.313848,-4.492624,-0.51496196,1.7888087
Adenitis,4.7799664,10.156757,11.225319,-1.3103771,1.2965539,2.06464
Misadventurous,16.301817,-33.35281,37.123566,-4.2679157,1.9507036,2.6439788
Wasatch,-2.5571682,9.804465,10.132454,-3.0060928,-0.6298074,0.50907433
Conspissate,-2.825671,-12.302791,12.623118,-1.9698004,1.8435271,2.181921
Becalm,2.2623365,35.47026,35.542336,-0.5573398,-2.04833,2.852985
Diocese,0.8044401,-10.266507,10.2979765,-4.3317647,-1.5457529,2.0901513
Reoccur,-0.53707516,-1.6856691,1.7691615,-1.7459128,0.6688973,1.3146877
Yeshiva,4.516705,-10.357504,11.299493,-3.2711926,0.028474106,0.58643067
Mandoline,-3.3245625,-3.6505647,4.9375443,-2.0916376,0.5900758,1.0175776
Nonfighter,1.2535447,20.848976,20.886627,-0.50214833,-1.1502827,2.4230666
Scrubwoman,-0.5376396,4.798722,4.8287454,-3.2975647,-1.0921664,1.0556313
Dimensive,0.055607587,18.46517,18.465254,-0.8518586,-0.91133493,2.0094113
Pterodactyls,1.3054239,-10.12973,10.2135,-2.7169054,2.0003436,2.2014909
Lodgeful,2.5302606,7.2337346,7.663493,-1.1867956,-0.009133145,1.5566517
Planariform,1.6850075,-63.60451,63.626827,-4.2532763,3.1309426,3.6630726
Redemptible,10.883155,-4.197107,11.664424,-1.8225347,1.0076824,1.5124445
Marauders,-0.44939095,-5.272483,5.2916,-4.56889,-0.43091753,1.8516421
Kialkee,-0.32101247,3.8532896,3.8666377,-1.5217997,0.019153904,1.2296522
Smokestack,5.1656375,23.504923,24.065851,-0.44607773,-0.5058985,2.3057227
Aglimmer,4.086454,-20.637869,21.038553,-3.017012,1.69433,1.9168017
Bestraw,0.84686893,-28.764793,28.777256,-3.4553068,1.9678923,2.2865524
Evanescence,3.8728726,20.150564,20.519365,-1.3152537,-1.0956526,1.6751615
Decoat,1.4189626,4.751781,4.9591203,-2.4239366,-0.043888617,0.34547135
Ichthyosaurid,2.2241757,-9.416934,9.676034,-4.4519105,-0.19801578,1.7203479
Puinavi,4.525527,-11.905289,12.736417,-3.4924753,0.28064495,0.9005889
Disability,3.1569586,1.9096761,3.6896133,-3.582298,-1.1750082,1.2931535
Febricide,2.0526783,-7.378076,7.658296,-3.0201664,0.6350251,0.8845298
Poundkeeper,-0.40760133,-1.0959871,1.1693281,-4.268517,0.37237188,1.6404537
Orthostati,-6.115369,0.34358257,6.125014,-1.8360796,-0.74541426,1.0479383
Harbingership,8.105914,22.18267,23.617298,-2.281655,-2.858299,2.6950202
Lysine,3.1201625,16.700226,16.9892,-2.6392307,-1.2595937,1.0625149
Nondiagonal,2.1321084,19.6792,19.794363,-1.1366924,-0.9260193,1.7518934
Mossiest,-2.314986,-13.53496,13.731508,-4.9081597,0.6843665,2.3498108
Ghibli,0.7275098,6.158458,6.2012796,-3.0883656,-0.9963197,0.8715981
Internuncios,1.8110873,1.6378511,2.4418416,-3.6711905,-0.8648023,1.1503904
Sanghs,-1.2420158,15.021019,15.072279,-1.0995346,-2.1316571,2.5279598
Nonaccentual,-3.3265867,-4.5201507,5.6123033,-4.5310507,-0.7637938,1.8854105
Fullery,0.17152546,7.4172273,7.41921,-1.9595742,-1.1139593,1.1955273
Goitrogen,1.746763,-22.693138,22.760267,-3.8320863,2.2421227,2.6796408
Ralstonite,-4.776162,-3.2473958,5.775579,-4.8624697,0.5286303,2.2523892
Kumbuk,-1.7694455,5.7449474,6.011269,-1.9986218,-0.05173048,0.74800885
Eludible,0.8117219,-2.898253,3.009778,-0.7940856,1.129715,2.3505092
Feeless,-2.6632948,7.0224934,7.5105624,-2.7665977,-1.9301778,1.7294343
Divertise,-0.21856613,9.71192,9.714377,-1.8406515,-0.56164944,0.961106
Dermatotherapy,-1.5024208,31.86642,31.90182,-1.0636994,-3.0838463,3.3304672
Bullyrags,-4.638166,42.517654,42.76989,-0.8050909,-2.9750516,3.3772948
Reposit,4.102227,-24.207657,24.552778,-3.4034448,2.1656332,2.460252
Contraire,0.5031344,6.2901525,6.310242,-1.6119,-0.95119447,1.3476999
Flavory,1.2838839,-5.3230243,5.475669,-3.5102956,-0.26431608,0.78129196
Budgies,1.1755985,-21.50521,21.53732,-4.1107035,2.4078164,2.9510098
Saintdoms,-3.7326488,12.555494,13.098591,-2.9971998,-2.936407,2.7481766
Murrain,0.31940073,38.4859,38.487225,-0.9899767,-3.138165,3.4145997
Weissnichtwo,-4.190653,-34.35879,34.613407,-3.6073744,2.5677876,2.9040956
Selfsame,0.09942748,7.9108253,7.9114494,-3.0935192,-2.0916095,1.9248487
Psocid,6.6089745,-25.82276,26.655083,-3.8589425,1.3608465,1.9263049
Complexionist,-4.9033265,21.322443,21.878967,-1.1152335,-1.1043518,1.8515927
Consummates,0.83732694,-22.946833,22.962105,-3.6350722,1.7790185,2.1765082
Dayside,8.024205,23.070852,24.426462,-1.1992912,-0.9236779,1.6941031
Rubificative,-0.19681239,8.010474,8.012891,-1.3617401,0.008834436,1.3858187
Magnetimeter,1.7004101,-4.3799343,4.6984277,-1.5774603,1.0559443,1.7064921
Endoplastron,-2.775728,-0.0668372,2.776533,-1.6771263,-0.5637769,1.1150684
Respreads,4.555559,10.728885,11.655988,-2.9997814,-2.9667904,2.7786672
Overblind,0.73149914,31.174616,31.183197,-1.2486601,-2.7560468,2.9541106
Secreta,-3.0283225,2.118259,3.6956403,-2.6638453,-0.43160427,0.24024773
Mondego,-1.0846556,11.376801,11.428388,-2.1654954,-1.5835522,1.4938587
Oxalacetic,1.332812,9.171045,9.267386,-1.5628078,-1.2513366,1.5713035
Epiceratodus,-0.29242435,-27.443298,27.444857,-4.2528477,1.3831251,2.1963751
Bittiest,1.7462689,1.5973014,2.366606,-0.6003344,0.075933814,2.1491609
Subungulata,-5.3808208,4.2634172,6.865126,-3.4718611,-1.6328009,1.6117723
Coonjine,-0.43614128,-14.167046,14.1737585,-2.5943234,1.51268,1.719265
Excogitates,2.7931888,62.367558,62.430073,-1.1882387,-3.1864924,3.3607194
Demulsifier,2.0296,16.398735,16.523855,-1.4861625,-0.97854227,1.4681442
Guayroto,-17.410227,-33.01812,37.3271,-4.1348042,1.8015928,2.4453735
Coyotes,1.562285,-20.319939,20.379908,-3.6509485,2.4475622,2.8036883
Fadmonger,-1.6187861,-25.646063,25.697102,-2.4982924,2.0909803,2.3039186
Aerosats,-0.50758713,-3.782781,3.8166842,-4.4062934,0.6185998,1.8645693
Rebound,4.818447,5.7381706,7.492932,-1.4617254,-0.3441839,1.2778761
Multigerm,0.8965536,-0.07343632,0.89955586,-2.4600008,0.14278199,0.43817934
Calaboose,0.3705016,0.94435614,1.0144352,-1.5090759,0.59791076,1.4604439
Encapsulate,-1.7229545,-220.1714,220.17815,-4.05018,3.462933,3.8940816
Antipendium,0.086484395,34.226685,34.226795,-1.7857419,-3.011147,2.9649544
Archetto,4.300516,5.702456,7.1422987,-2.8609092,-1.790589,1.5947444
Nondesignate,-5.241203,-25.08411,25.625822,-3.621524,2.1254616,2.4909654
Euclidean,3.1486046,1.4622532,3.4715836,-2.7113159,-0.4766363,0.27628097
Queenlike,0.9434824,12.78097,12.815744,-0.426827,-0.5392597,2.3294146
Vomicine,-2.7674236,-14.64682,14.9059725,-4.1153574,0.99980295,1.8322239
Cainite,14.708974,61.34738,63.086094,-0.40753436,-2.0478902,2.9684608
Pyelitic,-5.8651366,13.561757,14.775692,-2.0873966,-1.6762747,1.6096889
Thunderers,-2.9371505,-5.138489,5.918693,-4.5491138,-0.7189761,1.8898886
Schizocarpic,-2.15197,15.078206,15.230996,-1.4196655,-1.4910564,1.8398569
Marbles,0.5325634,0.49959332,0.7302166,-2.7673547,-2.4256353,2.2248247
Blennies,0.7659117,-4.5116262,4.576177,-3.8874564,1.7126807,2.2357626
Tirrivees,-10.19353,-29.377014,31.09529,-3.6686323,2.5096142,2.8681104
Adulates,-2.4281762,-7.1540923,7.554938,-1.7087919,0.4752113,1.226157
Omnivision,1.2093562,8.94067,9.02209,-0.778246,-0.23679256,1.9536457
Epiperipheral,1.7679068,21.842638,21.914066,-2.6164699,-1.5818124,1.3855028
Lightplane,-0.78874904,-0.93418026,1.2226281,-3.6491094,-0.6277384,1.0118836
Louses,-1.7698263,35.876575,35.920204,-1.2515023,-2.8429499,3.0281951
Jockstraps,-1.3364264,6.07274,6.218055,-4.3767285,-0.2943924,1.6478062
Genesiology,-1.9274302,2.822876,3.4181302,-3.1411316,-2.4468875,2.28283
Comourn,-3.0645688,1.5717044,3.4441016,-1.6357677,-0.0020493073,1.1137295
Zinckenite,4.6995215,-7.812271,9.116857,-4.0336623,0.1384481,1.3456403
Applicative,3.2872531,0.5084267,3.3263385,-2.1808095,-0.29438287,0.5586001
Doddie,4.1918736,4.581824,6.210065,-2.4479938,0.60011137,0.8499118
Virile,1.1756126,-31.86099,31.882673,-1.6074455,1.9443426,2.4220989
Theatricalise,-0.5839993,-2.9483793,3.0056612,-2.3068962,0.74082696,1.0332316
Loomfixer,-1.3430427,18.28651,18.335764,-1.5777655,-1.4194132,1.6779587
Breakouts,-1.1474179,-10.726336,10.787533,-3.6316254,1.827525,2.2193289
Strass,-3.8263507,-15.112708,15.589578,-2.622295,1.2814462,1.4865661
Atheriogaea,-3.3233914,-16.753418,17.079868,-4.028258,1.0425762,1.7967019
Hubbub,3.52073,-1.3937078,3.78655,-2.3633513,1.311827,1.5570886
Mariticidal,-2.0628622,21.463303,21.562206,-3.3913507,-1.8989966,1.8215858
Backcasts,1.6517768,7.5691447,7.7472777,-0.68128705,-0.3338599,2.0545723
Opiumism,-4.2072186,10.052933,10.897804,-3.7032063,0.30024132,1.093356
Pheasantry,7.128057,-14.667212,16.307554,-2.9836323,1.93878,2.1546733
Proven,2.3030217,3.151372,3.9032102,-3.4596474,-0.87856346,0.9945161
Arbours,1.0571451,16.594177,16.627817,-1.3758601,-2.430618,2.6093476
Chartophylax,-13.699173,-9.156034,16.477266,-3.8238611,1.0208656,1.6389954
Chaldaism,-2.1462827,0.70222074,2.258239,-4.2661414,0.53394353,1.7015316
Squawkiest,1.947775,4.492218,4.8963094,-2.7971911,-0.42272687,0.23114043
Nordicism,-0.68552357,-33.20217,33.209248,-4.2401557,2.9127464,3.4600396
Waterproofer,0.46365258,13.11277,13.120964,-2.9313388,-1.9737651,1.783888
Fanons,1.2470053,16.906208,16.952135,-1.4507177,-1.9484262,2.1665008
Beatific,-2.3313203,12.179819,12.4009285,-3.5577517,-1.2710041,1.3517698
Dispersonalize,-2.7302186,15.392989,15.63324,-2.6842659,-2.4066758,2.2060845
Brunonism,-3.7304142,-15.747295,16.183119,-4.9267983,2.0884771,3.17194
Nonpapist,-3.1131196,-17.58367,17.857126,-5.0539756,1.2757088,2.7521896
Semimucous,-4.9458814,-14.573428,15.389821,-4.7762284,-0.39931983,2.0542488
Inefficiencies,0.8031412,-12.926189,12.951117,-5.0318236,1.3789203,2.7906356
Parabiotic,-0.087763034,20.186617,20.186808,-1.1714034,-1.1779593,1.8407506
Overwild,-0.74763423,-31.312805,31.32173,-3.4477234,2.510425,2.804504
Slingshot,2.43839,7.900371,8.268107,-3.5872529,-1.2567635,1.3589075
Pencilwood,1.275105,4.845971,5.0109205,-1.3567928,0.19746457,1.4313812
Delthyria,-1.5659972,-9.858499,9.982101,-3.6214578,0.9458034,1.4516516
Shysters,10.098453,-14.947142,18.03873,-2.357676,2.3355334,2.5640388
Moderant,4.446998,-5.967983,7.442621,-1.151444,0.781981,1.8609754
Heterocaryosis,-8.431788,-18.098335,19.966091,-4.057643,2.5324938,3.0382574
Kiters,2.7636108,0.10515793,2.7656105,-3.5315928,0.23724881,0.91224563
Undulationist,-5.2111783,43.8045,44.113384,-0.627002,-2.109033,2.8406692
Junkyards,1.8271261,-14.421208,14.536494,-4.656579,1.9316591,2.8730352
Eximidus,-1.4519508,-22.802979,22.849157,-4.417031,1.2903506,2.250603
Tetrasporic,1.6850748,-1.4920534,2.2507114,-3.0909848,-0.5993284,0.5364414
Outwall,2.5930839,21.359806,21.51663,-0.6574706,-1.9665767,2.7237442
Intune,-1.7310832,-7.732272,7.9236794,-4.2621827,0.36172345,1.630815
Fatuoid,0.32203132,16.86335,16.866425,-2.2545886,-0.18150212,0.47737926
Occlusor,-5.4350076,-14.637239,15.613716,-3.9451077,0.13651344,1.2596295
Perceivability,0.42934418,5.63416,5.6504946,-1.8492622,-0.93296975,1.1463398
Arugolas,3.789935,-5.319373,6.531412,-5.1273274,0.9164291,2.6435852
Pargana,2.9705338,-7.917429,8.456345,-3.515815,0.069668174,0.8296758
Workfile,8.866852,23.629871,25.238699,-0.78311175,-0.46128216,1.9657485
Rushland,-1.068014,2.6719608,2.8775034,-3.2688866,-0.69830304,0.73206997
Byreman,2.2527318,20.992313,21.11284,-0.85793406,-1.0497955,2.0568864
Warmmess,5.4029737,-8.3891,9.978434,-0.71177906,0.4733772,2.1294258
Semiannular,-1.0815803,5.519755,5.624723,-2.1579833,-0.61310685,0.70622057
Cryptococcus,2.5082054,5.1709414,5.747149,-2.2683723,-0.82202965,0.7746635
Persecutional,1.7560569,13.024712,13.142558,-3.5971384,-1.4949906,1.5567188
Cubanize,3.8034105,-16.975788,17.396646,-2.3585775,2.1647983,2.3951175
Econometrician,3.0626402,8.9782505,9.4862385,-3.0666978,-0.5816017,0.50704676
Portunidae,2.1968307,7.9505463,8.248469,0.4830881,1.3612175,3.5741892
Barony,1.4216746,-19.930084,19.980726,-3.557267,1.9888924,2.3404791
Chirographic,3.1143224,10.733991,11.176652,-1.4034202,-0.8940784,1.4980625
Dilaniate,-0.73118204,22.543411,22.555265,-0.8903942,-0.9543452,1.9892944
Cloudage,0.8778165,-16.446827,16.470236,-1.9447324,0.7873148,1.2633554
Nonclimactical,2.2841802,7.1572475,7.5129,-3.4776587,-1.5225639,1.5175395
Bacteriology,-0.9013713,-10.305244,10.34459,-3.6180408,1.6726235,2.0728416
Chingma,-4.9487906,10.554288,11.656908,-1.7957143,-2.0110314,2.037566
Abstain,9.472669,8.740922,12.889343,-1.2528906,-0.56597906,1.523029
Immask,-2.82902,7.155048,7.6940274,-1.7368697,-1.3346658,1.5081096
Kiteflier,0.9900507,59.15233,59.160614,-0.7481183,-2.506323,3.0410726
Psychobiology,1.4751784,-17.364635,17.427183,-3.687482,2.109815,2.5008192
Overprominent,-1.673715,10.346369,10.48087,-1.3106668,-0.99084115,1.6256219
Limace,3.2372046,-4.850404,5.831459,-1.5524204,1.3073802,1.9146518
Ethmoid,-0.37949634,15.836827,15.8413725,-3.002661,-1.5610874,1.3867453
Anabaptistic,-1.5356852,3.8116755,4.109403,-3.210645,-0.2782646,0.48525435
Desidious,4.2983904,-18.42774,18.922415,-3.204304,1.7873417,2.043863
Erosional,3.089497,12.938195,13.3019495,-2.3609724,-0.6749165,0.6015337
Reappraise,4.4900002,57.057865,57.234257,-0.48902658,-2.3317895,3.0933516
Ephoral,3.5267668,-7.420179,8.215665,-3.7864456,0.58368456,1.3147838
